IRIS,REG,DEP,P14_POP,P14_POP0014
722670000,52,72,925,177
722680000,52,72,721,195
722690000,52,72,3314,406
722700000,52,72,160,26
722710000,52,72,857,241
722720000,52,72,320,49
722730000,52,72,220,48
722740000,52,72,197,48
722750000,52,72,1351,380
722760000,52,72,1994,343
722770000,52,72,126,26
722780000,52,72,814,144
722790000,52,72,155,15
722800000,52,72,2022,396
722810000,52,72,435,87
722820000,52,72,521,97
722830000,52,72,344,64
722840000,52,72,572,136
722860000,52,72,398,66
722870000,52,72,2117,455
722890000,52,72,2086,418
722900000,52,72,1684,460
722910000,52,72,909,198
722920000,52,72,255,54
722930000,52,72,634,131
722940000,52,72,486,78
722950000,52,72,517,72
722960000,52,72,729,148
722970000,52,72,531,130
722980000,52,72,553,129
722990000,52,72,2367,546
723000000,52,72,2626,529
723020000,52,72,182,41
723030000,52,72,758,154
723040000,52,72,183,28
723050000,52,72,997,222
723060000,52,72,1304,329
723070000,52,72,220,62
723080000,52,72,1561,242
723090000,52,72,292,45
723100000,52,72,1928,372
723110000,52,72,367,60
723120000,52,72,235,70
723130000,52,72,227,55
723140000,52,72,375,70
723150000,52,72,846,154
723160000,52,72,681,120
723170000,52,72,545,74
723190000,52,72,747,175
723200000,52,72,2453,461
723210000,52,72,581,131
723220000,52,72,237,46
723230000,52,72,467,119
723240000,52,72,519,132
723250000,52,72,880,163
723260000,52,72,220,51
723270000,52,72,294,59
723280000,52,72,3630,568
723290000,52,72,4028,742
723300000,52,72,433,90
723310000,52,72,573,130
723320000,52,72,617,116
723330000,52,72,440,92
723340000,52,72,2338,375
723350000,52,72,1094,241
723360000,52,72,1229,135
723370000,52,72,896,143
723380000,52,72,665,189
723390000,52,72,695,165
723400000,52,72,1165,255
723410000,52,72,646,153
723420000,52,72,182,33
723430000,52,72,623,140
723440000,52,72,2908,607
723450000,52,72,345,87
723460000,52,72,4465,890
723470000,52,72,325,98
723480000,52,72,144,38
723490000,52,72,507,105
723500000,52,72,3027,613
723510000,52,72,1131,225
723520000,52,72,133,28
723530000,52,72,222,49
723540000,52,72,163,35
723550000,52,72,88,21
723560000,52,72,467,112
723570000,52,72,722,151
723580000,52,72,1602,296
723590000,52,72,1367,360
723600000,52,72,1353,309
723610000,52,72,454,85
723620000,52,72,149,40
723630000,52,72,1709,273
723640000,52,72,1529,250
723660000,52,72,317,42
723670000,52,72,795,166
723680000,52,72,330,49
723690000,52,72,622,116
723700000,52,72,350,69
723720000,52,72,69,18
723730000,52,72,2590,374
723740000,52,72,162,22
723750000,52,72,550,108
723760000,52,72,684,155
723770000,52,72,1033,222
723780000,52,72,1452,319
723790000,52,72,221,48
723800000,52,72,937,174
723810000,52,72,1345,361
723820000,52,72,893,222
723830000,52,72,123,37
723840000,52,72,787,120
723850000,52,72,1771,401
723860000,52,72,4256,738
730010000,84,73,253,38
730020000,84,73,1158,248
730030000,84,73,3118,506
730040000,84,73,436,83
730050000,84,73,175,25
730060000,84,73,4421,867
730070000,84,73,1727,325
730080101,84,73,4377,447
730080102,84,73,2889,270
730080201,84,73,2241,292
730080202,84,73,3834,554
730080203,84,73,2718,436
730080204,84,73,2272,440
730080301,84,73,2216,464
730080302,84,73,2104,307
730080401,84,73,2794,529
730080402,84,73,1999,218
730080403,84,73,2846,551
730100000,84,73,5920,1269
730110101,84,73,3126,635
730110102,84,73,3575,571
730110103,84,73,3795,518
730110104,84,73,2131,359
730110105,84,73,2605,404
730110106,84,73,3717,816
730120000,84,73,146,31
730130000,84,73,386,59
730140000,84,73,256,72
730150000,84,73,1866,334
730170000,84,73,1010,181
730180000,84,73,807,142
730190000,84,73,947,172
730200000,84,73,435,76
730210000,84,73,842,176
730220000,84,73,534,88
730230000,84,73,644,118
730240000,84,73,755,136
730250000,84,73,515,110
730260000,84,73,401,63
730270000,84,73,356,82
730280000,84,73,285,60
730290000,84,73,4617,812
730300000,84,73,3326,422
730310000,84,73,4012,599
730320000,84,73,2158,400
730330000,84,73,518,148
730340000,84,73,2115,319
730360000,84,73,662,154
730390000,84,73,567,117
730400000,84,73,343,60
730410000,84,73,306,70
730420000,84,73,267,38
730430000,84,73,2267,507
730450000,84,73,419,82
730460000,84,73,106,17
730470000,84,73,251,57
730480000,84,73,352,93
730490000,84,73,137,25
730500000,84,73,544,96
730510000,84,73,4486,646
730520000,84,73,148,28
730530000,84,73,685,180
730540101,84,73,4736,839
730540102,84,73,2468,489
730550000,84,73,2018,348
730560000,84,73,432,81
730570000,84,73,523,84
730580000,84,73,1215,244
730590000,84,73,2132,332
730610000,84,73,417,78
730630000,84,73,709,128
730640000,84,73,5229,848
730650101,84,73,1851,313
730650201,84,73,3428,750
730650202,84,73,2238,524
730650301,84,73,4018,710
730650302,84,73,2812,317
730650303,84,73,2170,334
730650401,84,73,2541,393
730650402,84,73,3001,478
730650501,84,73,3174,697
730650601,84,73,1607,380
730650602,84,73,2770,850
730650603,84,73,1777,372
730650604,84,73,2195,424
730650605,84,73,1755,367
730650701,84,73,2211,476
730650801,84,73,2131,376
730650802,84,73,3624,702
730650901,84,73,4788,723
730650902,84,73,2501,258
730650903,84,73,2712,383
730651001,84,73,3169,627
730651002,84,73,3016,434
730670000,84,73,1141,168
730680000,84,73,576,124
730690000,84,73,904,195
730700000,84,73,677,157
730710000,84,73,605,109
730720000,84,73,41,4
730730000,84,73,503,93
730740000,84,73,345,54
730750000,84,73,546,93
730760000,84,73,247,60
730770000,84,73,544,103
730780000,84,73,153,37
730790000,84,73,844,204
730800000,84,73,195,44
730810000,84,73,661,146
730820000,84,73,648,141
730830000,84,73,252,46
730840000,84,73,877,145
730850000,84,73,1331,236
730860000,84,73,445,107
730870101,84,73,3127,426
730870102,84,73,2900,547
730880000,84,73,156,13
730890000,84,73,1205,267
730900000,84,73,251,47
730910000,84,73,197,22
730920000,84,73,156,28
730940000,84,73,381,53
730950000,84,73,346,84
730960000,84,73,1017,181
730970000,84,73,673,148
730980000,84,73,764,166
730990000,84,73,419,87
731000000,84,73,1834,354
731010000,84,73,97,9
731030000,84,73,2593,507
731040000,84,73,410,84
731050000,84,73,1217,231
731060000,84,73,276,55
731070000,84,73,656,139
731090000,84,73,776,172
731100000,84,73,795,147
731110000,84,73,383,86
731120000,84,73,580,106
731130000,84,73,189,43
731140000,84,73,810,147
731160000,84,73,543,77
731170000,84,73,661,80
731180000,84,73,915,207
731190000,84,73,105,20
731200000,84,73,536,106
731210000,84,73,1799,326
731220000,84,73,374,66
731230000,84,73,420,70
731240000,84,73,2912,502
731270000,84,73,377,101
731280000,84,73,4416,946
731290000,84,73,1243,247
731300000,84,73,2011,400
731310000,84,73,306,48
731320000,84,73,781,138
731330000,84,73,344,92
731350000,84,73,569,119
731370000,84,73,3861,438
731380000,84,73,493,85
731390000,84,73,275,37
731400000,84,73,306,74
731410000,84,73,659,137
731420000,84,73,852,180
731430000,84,73,645,109
731440000,84,73,469,84
731450000,84,73,452,98
731460000,84,73,759,153
731470000,84,73,193,37
731490000,84,73,306,61
731500000,84,73,3760,706
731510000,84,73,2526,486
731520000,84,73,164,34
731530000,84,73,1388,257
731540000,84,73,3013,567
731550000,84,73,1605,283
731560000,84,73,306,55
731570000,84,73,3239,558
731590000,84,73,787,189
731600000,84,73,830,152
731610000,84,73,666,121
731620000,84,73,678,140
731630000,84,73,151,17
731640000,84,73,954,194
731660000,84,73,60,12
731670000,84,73,64,4
731680000,84,73,120,20
731700000,84,73,543,119
731710000,84,73,4129,760
731730000,84,73,533,64
731750000,84,73,67,8
731760000,84,73,684,106
731770000,84,73,225,43
731780000,84,73,475,90
731790101,84,73,3250,496
731790102,84,73,2120,370
731790103,84,73,3746,530
731790104,84,73,2611,513
731800000,84,73,430,76
731810000,84,73,3705,661
731820000,84,73,2254,442
731830000,84,73,1155,222
731840000,84,73,446,91
731860000,84,73,483,75
731870000,84,73,1841,309
731880000,84,73,1005,207
731890000,84,73,223,49
731900000,84,73,262,34
731910000,84,73,2024,401
731920000,84,73,209,41
731930000,84,73,91,19
731940000,84,73,357,51
731960000,84,73,749,136
731970000,84,73,646,115
731980000,84,73,460,96
732000000,84,73,507,113
732010000,84,73,404,78
732020000,84,73,427,79
732030000,84,73,318,47
732040000,84,73,2069,429
732050000,84,73,137,21
732060000,84,73,743,135
732070000,84,73,428,63
732080000,84,73,968,148
732100000,84,73,383,75
732110000,84,73,834,149
732120000,84,73,822,154
732130101,84,73,2729,462
732130102,84,73,1240,199
732130103,84,73,4063,750
732140000,84,73,208,44
732150000,84,73,3693,757
732160000,84,73,453,100
732170000,84,73,353,96
732180000,84,73,855,164
732190000,84,73,629,135
732200000,84,73,333,56
732210000,84,73,99,10
732220101,84,73,2657,441
732220102,84,73,3035,459
732230000,84,73,482,96
732240000,84,73,860,154
732250000,84,73,2883,466
732260000,84,73,1645,326
732270000,84,73,1910,371
732280000,84,73,765,136
732290000,84,73,530,100
732300000,84,73,192,33
732310000,84,73,1189,192
732320000,84,73,761,137
732330000,84,73,157,23
732340000,84,73,158,25
732350000,84,73,246,47
732360000,84,73,2368,534
732370000,84,73,318,58
732400000,84,73,729,148
732410000,84,73,1170,235
732420000,84,73,269,58
732430000,84,73,1703,344
732440000,84,73,548,104
732450000,84,73,806,172
732460000,84,73,272,63
732470000,84,73,884,177
732480101,84,73,1540,293
732480102,84,73,1914,223
732480103,84,73,1709,324
732480104,84,73,2726,442
732490000,84,73,1296,273
732500000,84,73,1632,284
732520000,84,73,233,30
732530000,84,73,623,111
732540000,84,73,120,21
732550000,84,73,817,193
732560000,84,73,354,66
732570000,84,73,2992,547
732580000,84,73,688,109
732590000,84,73,536,95
732600000,84,73,213,43
732610000,84,73,2465,360
732620000,84,73,438,72
732630000,84,73,1005,234
732650000,84,73,613,131
732660000,84,73,219,44
732670000,84,73,290,48
732680000,84,73,514,84
732690000,84,73,636,136
732700000,84,73,3880,700
732710000,84,73,267,63
732720000,84,73,174,32
732730000,84,73,479,124
732740000,84,73,410,91
732750000,84,73,345,74
732760000,84,73,415,73
732770000,84,73,150,37
732780000,84,73,1261,260
732800000,84,73,339,50
732810000,84,73,789,138
732820000,84,73,1035,227
732830000,84,73,669,119
732840000,84,73,1002,147
732850000,84,73,2432,434
732860000,84,73,1198,290
732870000,84,73,188,31
732880000,84,73,1756,390
732890000,84,73,451,108
732900000,84,73,402,58
732920000,84,73,278,53
732930000,84,73,461,102
732940000,84,73,327,83
732960000,84,73,2587,373
732970000,84,73,597,133
732980000,84,73,941,181
732990000,84,73,304,53
733000000,84,73,3098,449
733010000,84,73,772,148
733020000,84,73,336,76
733030101,84,73,2648,433
733030102,84,73,2321,414
733030103,84,73,2050,337
733040000,84,73,1601,302
733060000,84,73,1132,202
733070000,84,73,520,86
733080000,84,73,635,102
733090000,84,73,298,59
733100000,84,73,445,79
733110000,84,73,92,19
733120000,84,73,867,183
733130000,84,73,186,38
733140000,84,73,261,63
733150000,84,73,506,81
733160000,84,73,285,56
733170000,84,73,690,120
733180000,84,73,254,37
733200000,84,73,877,139
733220000,84,73,514,76
733230000,84,73,386,60
733240000,84,73,223,50
733260000,84,73,1940,394
733270000,84,73,418,82
733280000,84,73,2180,391
733290000,84,73,1818,352
733300000,84,73,2982,565
740010000,84,74,1343,260
740020000,84,74,2460,657
740030000,84,74,1031,228
740040000,84,74,392,88
740050000,84,74,4295,885
740060000,84,74,1846,431
740070000,84,74,2412,507
740080101,84,74,2807,488
740080102,84,74,3327,527
740090000,84,74,830,201
740100101,84,74,3204,486
740100102,84,74,2165,295
740100103,84,74,3002,388
740100201,84,74,223,17
740100202,84,74,532,29
740100203,84,74,240,47
740100204,84,74,3925,623
740100205,84,74,3915,587
740100301,84,74,0,0
740100302,84,74,2849,538
740100303,84,74,2693,477
740100304,84,74,3062,402
740100401,84,74,2642,327
740100402,84,74,2179,340
740100403,84,74,2516,349
740100404,84,74,1983,254
740100501,84,74,2256,372
740100502,84,74,2582,393
740100503,84,74,3378,442
740100601,84,74,2835,537
740100602,84,74,1924,282
740100603,84,74,2118,419
740100604,84,74,3064,500
740110101,84,74,2121,232
740110102,84,74,2942,297
740110103,84,74,1771,323
740110201,84,74,2691,344
740110202,84,74,4622,759
740110301,84,74,663,93
740110302,84,74,2258,321
740110303,84,74,3402,539
740120101,84,74,2417,477
740120201,84,74,4472,854
740120202,84,74,6349,1118
740120301,84,74,3771,830
740120302,84,74,3207,691
740120401,84,74,2755,570
740120402,84,74,3184,717
740120403,84,74,2246,666
740120404,84,74,1828,456
740120501,84,74,4725,1002
740130000,84,74,2131,403
740140000,84,74,1909,364
740150000,84,74,1065,249
740160000,84,74,2615,542
740180000,84,74,1545,312
740190000,84,74,2639,460
740200000,84,74,1289,279
740210000,84,74,1396,264
740220000,84,74,897,218
740240000,84,74,2106,383
740250000,84,74,1489,310
740260000,84,74,5044,1072
740270000,84,74,438,113
740290000,84,74,419,91
740300000,84,74,292,56
740310000,84,74,2563,565
740320000,84,74,1282,243
740330000,84,74,1227,236
740340000,84,74,546,118
740350000,84,74,599,135
740360000,84,74,390,90
740370000,84,74,1681,336
740380000,84,74,1032,204
740400000,84,74,3263,707
740410000,84,74,260,55
740420101,84,74,1686,435
740420102,84,74,2502,382
740420103,84,74,2291,434
740420104,84,74,3460,914
740420105,84,74,2636,558
740430000,84,74,5337,1142
740440000,84,74,912,209
740450000,84,74,240,53
740460000,84,74,494,117
740480000,84,74,965,205
740490000,84,74,466,102
740500000,84,74,612,104
740510000,84,74,646,134
740520000,84,74,965,230
740530000,84,74,1149,250
740540000,84,74,645,146
740550000,84,74,489,111
740560101,84,74,2251,374
740560102,84,74,2442,490
740560103,84,74,2187,340
740560104,84,74,2117,332
740570000,84,74,905,177
740580000,84,74,871,158
740590000,84,74,247,53
740600000,84,74,133,21
740610000,84,74,779,146
740620000,84,74,1228,303
740630000,84,74,1201,181
740640000,84,74,1258,250
740650000,84,74,448,89
740660000,84,74,208,46
740670000,84,74,2501,466
740680000,84,74,420,91
740690000,84,74,768,208
740700000,84,74,2405,539
740710000,84,74,202,45
740720000,84,74,204,17
740730000,84,74,586,137
740740000,84,74,464,109
740750000,84,74,1206,292
740760000,84,74,1553,283
740770000,84,74,938,208
740780000,84,74,408,95
740790000,84,74,612,142
740800000,84,74,1783,273
740810101,84,74,1804,314
740810102,84,74,2327,372
740810201,84,74,3140,833
740810301,84,74,3177,592
740810401,84,74,4872,932
740810501,84,74,2125,445
740810601,84,74,65,16
740820000,84,74,3906,666
740830000,84,74,2069,432
740850000,84,74,1204,209
740860000,84,74,669,168
740870000,84,74,1834,407
740880000,84,74,1022,244
740890000,84,74,985,173
740900000,84,74,1247,249
740910000,84,74,321,57
740930101,84,74,3487,613
740930102,84,74,2376,448
740930103,84,74,122,7
740930201,84,74,2153,465
740930202,84,74,2366,609
740930203,84,74,1767,324
740930301,84,74,1213,106
740930302,84,74,1895,308
740930303,84,74,1879,295
740940000,84,74,6426,1323
740950000,84,74,298,85
740960000,84,74,4315,808
740970000,84,74,1828,413
740980000,84,74,1125,260
740990000,84,74,931,135
741000000,84,74,806,177
741010000,84,74,644,160
741020000,84,74,1380,308
741030000,84,74,1956,406
741040000,84,74,3607,738
741050000,84,74,5509,1190
741060000,84,74,768,189
741070000,84,74,162,52
741080000,84,74,904,179
741090000,84,74,837,146
741100000,84,74,662,135
741110000,84,74,223,56
741120000,84,74,7363,1598
741140000,84,74,509,98
741160000,84,74,1864,414
741170000,84,74,771,153
741180000,84,74,2304,491
741190101,84,74,4809,688
741190102,84,74,4013,707
741200000,84,74,1415,327
741210000,84,74,1098,231
741220000,84,74,567,112
741230101,84,74,3172,557
741230102,84,74,3794,785
741230201,84,74,645,135
741240000,84,74,1556,334
741260000,84,74,860,187
741270000,84,74,1381,283
741280000,84,74,3311,655
741290000,84,74,223,45
741300000,84,74,516,135
741310000,84,74,2070,421
741330101,84,74,2905,585
741330102,84,74,2601,424
741330103,84,74,3056,309
741330104,84,74,3028,456
741340000,84,74,1260,179
741350000,84,74,561,94
741360000,84,74,2175,385
741370000,84,74,3465,715
741380000,84,74,1573,320
741390000,84,74,952,243
741400000,84,74,1340,296
741410000,84,74,898,198
741420000,84,74,893,173
741430000,84,74,2942,597
741440000,84,74,745,170
741450000,84,74,645,107
741460000,84,74,1314,325
741470000,84,74,1009,204
741480000,84,74,287,53
741500000,84,74,1467,300
741510000,84,74,529,141
741520000,84,74,1225,271
741530000,84,74,1647,336
741540000,84,74,2395,501
741550000,84,74,830,171
741560000,84,74,727,156
741570000,84,74,1649,389
741580000,84,74,1045,190
741590000,84,74,3265,697
741600000,84,74,1007,206
741610000,84,74,1838,383
741620000,84,74,961,202
741630000,84,74,2080,415
741640101,84,74,3618,675
741640102,84,74,2806,558
741650000,84,74,680,141
741660000,84,74,1700,336
741670000,84,74,1305,243
741680000,84,74,843,218
741690000,84,74,5282,1089
741700000,84,74,833,199
741710000,84,74,1614,351
741720000,84,74,1323,254
741730000,84,74,3292,456
741740000,84,74,565,152
741750000,84,74,330,61
741760000,84,74,1898,357
741770000,84,74,1074,257
741780000,84,74,656,157
741790000,84,74,687,121
741800000,84,74,2235,509
741820101,84,74,3273,553
741820102,84,74,2456,417
741820103,84,74,2596,476
741830000,84,74,2255,455
741840000,84,74,947,253
741850000,84,74,2321,473
741860000,84,74,697,171
741880000,84,74,898,155
741890000,84,74,1626,343
741900000,84,74,646,108
741910000,84,74,2893,503
741920000,84,74,1028,212
741930000,84,74,1059,242
741940000,84,74,682,129
741950000,84,74,377,83
741960000,84,74,414,97
741970000,84,74,1685,316
741980000,84,74,955,220
741990000,84,74,435,72
742000000,84,74,2959,532
742010000,84,74,1736,388
742020000,84,74,572,124
742030000,84,74,49,2
742040000,84,74,852,179
742050000,84,74,1276,315
742060000,84,74,898,198
742080101,84,74,1945,362
742080102,84,74,3648,523
742080103,84,74,2294,408
742080104,84,74,2908,571
742090000,84,74,1372,308
742100000,84,74,1720,360
742110000,84,74,2891,631
742120000,84,74,1113,248
742130101,84,74,2753,537
742130102,84,74,4615,875
742150000,84,74,1283,215
742160000,84,74,760,155
742170000,84,74,4085,801
742180000,84,74,6753,1329
742190000,84,74,1210,222
742200101,84,74,3652,731
742200102,84,74,3714,647
742210000,84,74,507,124
742220000,84,74,495,97
742230000,84,74,452,78
742240101,84,74,4308,1007
742240102,84,74,3805,863
742240103,84,74,3352,701
742250101,84,74,3468,746
742250102,84,74,2957,563
742250103,84,74,3415,576
742250104,84,74,4995,1140
742260000,84,74,568,101
742280000,84,74,353,83
742290000,84,74,3549,723
742310000,84,74,508,108
742320000,84,74,502,98
742330000,84,74,2407,520
742340000,84,74,817,149
742350000,84,74,479,99
